Ubigeo,Distrito,Población total,Densidad,Altitud,Número de Centros Poblados,País fronterizo,Índice de Vulnerabilidad a la Inseguridad Alimentaria,Cámara de comercio,Índice de Desarrollo Humano,Porcentaje de la población en pobreza total,Porcentaje de Población Ocupada,"Devengado per cápita en soles (2020) - Actividad
19/","Devengado per cápita en soles (2020) - Inversión
19/"
080202,ACOPIA,2741,29.91713912,3724,8,0,0.644508779,0,0.286884869,35.42542,42.63886179,378.8159038,1792.201647
080203,ACOS,2761,18.50963286,3106,56,0,0.65309,0,0.285454378,36.10735,30.59937496,521.1012451,450.0103692
080204,MOSOC LLACTA,1977,27.35611098,3820,15,0,0.712829649,0,0.236249985,35.42542,19.36798016,870.6199749,3012.269774
080205,POMACANCHI,8863,31.51400784,3709,83,0,0.56512171,0,0.29432994,45.198174,28.40259306,583.2244807,901.5847628
080206,RONDOCÁN,3146,15.9416269,3394,52,0,0.680284381,0,0.234816054,27.856699,29.5079128,708.0603133,274.9661678
080207,SANGARARÁ,4014,48.15429812,3788,30,0,0.615561366,0,0.2839733,40.846186,28.13525233,572.5560053,1368.125772
080302,ANCAHUASI,7251,66.16766467,3479,41,0,0.591065645,0,0.281117396,36.079741,31.89952593,524.6484444,509.9902091
080301,ANTA,17455,111.0474874,3363,59,0,0.392067671,0,0.446163,25.636171,50.99778763,2930.087013,391.3992145
080303,CACHIMAYO,2169,63.63216266,3454,19,0,0.309615135,0,0.550183953,10.934872,55.12028467,523.9458134,553.0599492
080304,CHINCHAYPUJIO,5074,15.0468534,3106,113,0,0.715899348,0,0.221263492,47.088974,17.97313542,372.7385248,785.5531564
080305,HUAROCONDO,6119,28.18651037,3353,83,0,0.547288656,0,0.334837166,29.627914,28.80370253,400.8925683,425.73232
080306,LIMATAMBO,9688,17.49395617,2633,116,0,0.637353301,0,0.340181662,36.174095,27.34561837,614.4204892,1161.863557
080307,MOLLEPATA,3120,12.39102925,2864,99,0,0.509192348,0,0.403963829,28.091778,41.36374704,1445.917166,2846.733756
080308,PUCYURA,3765,110.9933775,3384,26,0,0.431319833,0,0.42817328,24.26189,32.16442685,470.938506,769.4433484
080309,ZURITE,3967,80.85228358,3424,27,0,0.459519804,0,0.429914756,24.26189,32.90574218,988.60593,750.2328338
080401,CALCA,20510,80.55367995,2955,100,0,0.34523052,0,0.456295889,24.15572,43.84310728,2790.954973,633.0540654
080402,COYA,3941,55.64888702,2970,27,0,0.476200879,0,0.360593879,29.860187,35.48143364,472.0337333,829.236722
080403,LAMAY,5715,70.92973891,2960,61,0,0.592145741,0,0.337324387,39.946301,36.72833929,1279.367845,1517.896505
080404,LARES,7635,15.28088609,3193,71,0,0.741569042,0,0.231013833,50.998653,35.09759264,944.1214534,774.2711952
080405,PISAC,10068,77.32209106,2986,32,0,0.490482628,0,0.416864422,36.319639,39.63597303,1760.352695,601.5248399
080406,SAN SALVADOR,5564,49.17623175,3012,32,0,0.590691447,0,0.302625954,39.915003,35.41538757,1120.419836,2172.191858
080407,TARAY,4556,90.40535515,2991,20,0,0.609233797,0,0.385460652,41.532127,40.93452741,795.8538585,981.1775442
080408,YANATILE,11648,3.324168065,1148,134,0,0.643921018,0,0.345828595,34.576892,37.57783102,919.447915,976.4461016
080502,CHECCA,6389,13.28410354,3834,122,0,0.74995327,0,0.154886739,55.855767,16.87728729,685.9203527,1385.956127
080503,KUNTURKANKI,5867,16.09027353,3961,61,0,0.652353168,0,0.286009274,45.783716,21.88014078,564.1562812,759.0685957
080504,LANGUI,2817,16.20523784,3967,39,0,0.645564556,0,0.33355838,40.854791,26.99965062,977.163308,1004.053592
080505,LAYO,6648,14.44449355,3997,84,0,0.747853875,0,0.220350613,53.118603,18.14679102,943.1965183,3026.891976
080506,PAMPAMARCA,2191,65.19558676,3820,12,0,0.600450397,0,0.299100554,36.375307,31.53560097,584.7956513,1509.145559
080507,QUEHUE,3473,24.12519169,3794,47,0,0.750729561,0,0.211898831,55.119197,14.10983024,774.8787402,1002.990286
080508,TÚPAC AMARU,3178,28.04515746,3809,36,0,0.70864284,0,0.251415475,45.967309,32.37981027,603.7328874,482.518977
080501,YANAOCA,10366,35.32102263,3925,66,0,0.570231497,0,0.288275099,50.118466,18.07217325,3529.318826,769.4435302
080602,CHECACUPE,5220,5.684061766,3459,74,0,0.576147318,0,0.340910756,40.281875,35.43274977,571.0544461,963.9672121
080603,COMBAPATA,5512,30.32328767,3500,69,0,0.532231331,0,0.371723953,33.396703,38.04570532,521.4766986,552.2136502
080604,MARANGANI,11832,27.13740899,3720,62,0,0.548857689,0,0.368806889,39.282183,33.50803008,528.034256,665.7994447
080605,PITUMARCA,7541,7.682946472,3587,215,0,0.631161451,0,0.327982833,45.515751,41.56154752,462.3203075,695.1824307
080606,SAN PABLO,5338,10.57703316,3501,55,0,0.6315943,0,0.342999096,34.451396,34.49849043,759.2534837,520.7107144
080607,SAN PEDRO,3187,60.66290293,3515,21,0,0.465130448,0,0.410745875,17.962187,38.52707992,510.3441549,987.3758811
080601,SICUANI,58909,102.7218678,3593,302,0,0.283230305,0,0.526564382,23.505524,46.66097849,3019.377192,221.1939858
080608,TINTA,5907,76.52097241,3496,24,0,0.48260951,0,0.433717356,31.785968,36.64632633,573.1480412,1007.761376
080702,CAPACMARCA,4915,18.92130532,3563,77,0,0.698812008,0,0.25297188,45.157507,30.30169349,1539.470334,1064.985193
080703,CHAMACA,8189,11.71628176,3779,135,0,0.673605144,0,0.288952117,48.960748,23.39203637,1287.726806,2868.167917
080704,COLQUEMARCA,9268,22.83921778,3606,123,0,0.671589255,0,0.358206324,49.167442,22.57929296,959.6307734,1554.270632
080705,LIVITACA,12250,17.56660512,3774,174,0,0.755517125,0,0.301938053,57.047768,20.52373173,1219.754602,1585.539002
080706,LLUSCO,6819,22.09118001,3522,108,0,0.68332988,0,0.258470756,50.032727,20.13691687,944.7557334,1834.218819
080707,QUIÑOTA,4595,22.28455101,3607,90,0,0.753155053,0,0.241153625,54.520153,24.09064782,1197.957828,2758.371173
080701,SANTO TOMÁS,26122,12.43659307,3676,347,0,0.57532084,0,0.339323745,44.452513,30.10410695,4362.932322,1498.133239
080708,VELILLE,8447,12.04349664,3766,216,0,0.456312239,0,0.467026315,38.744463,48.78527027,1019.56964,2202.403007
080102,CCORCA,2509,16.58888417,3675,22,0,0.725050807,0,0.234917536,39.390077,33.72231734,1303.555441,748.6053229
080101,CUSCO,115867,1176.20031,3439,36,0,0.203260183,0,0.659083928,8.214426,51.36466553,8605.967682,788.8811716
080103,POROY,4665,519.7860963,3508,17,0,0.34302634,0,0.52744123,21.672473,24.4586125,545.1612423,541.7399833
080104,SAN JERÓNIMO,33334,498.7904006,3289,26,0,0.218555987,0,0.654902562,11.983353,87.4910891,605.5409448,506.9719401
080105,SAN SEBASTIÁN,78440,1116.715116,3301,14,0,0.214576364,0,0.68062928,7.710494,73.2402342,387.3137324,268.3791201
080106,SANTIAGO,89203,1618.531268,3464,23,0,0.249873042,0,0.634895494,8.301604,53.93101229,1650.249237,536.3603203
080107,SAYLLA,3062,210.0070472,3179,20,0,0.34394896,0,0.519684874,25.397937,74.59630731,641.1382064,862.2080302
080108,WANCHAQ,62979,13399.52978,3424,1,0,0.155428052,1,0.738901452,1.376287,50.1565475,930.7562145,390.8287018
080808,ALTO PICHIGUA,2687,8.015642874,3999,83,0,0.735480905,0,0.336571339,34.29943,31.19396959,1010.05857,2776.361182
080802,CONDOROMA,1286,2.08820321,4679,214,0,0.47343874,0,0.422208109,23.973386,37.39301844,3459.836418,1779.144095
080803,COPORAQUE,16860,9.569436099,3970,324,0,0.741629541,0,0.2895499,41.621305,21.77069952,1091.342086,2053.179184
080801,ESPINAR,31503,43.98619915,3976,202,0,0.31356883,0,0.553052655,25.869896,48.28702502,3107.764359,2065.03975
080804,OCORURO,1788,4.304120062,4104,168,0,0.710654676,0,0.349129134,34.29943,21.66017131,1128.055579,5491.748645
080805,PALLPATA,5627,8.114669675,4027,193,0,0.499866843,0,0.39473573,29.903014,32.21292766,702.7255817,2084.262264
080806,PICHIGUA,4080,16.47388835,3902,90,0,0.639494419,0,0.358180477,44.958713,12.10482339,665.3473597,4889.333456
080807,SUYCKUTAMBO,2994,4.612577247,4124,123,0,0.703581214,0,0.319613277,42.367723,23.47012042,883.7312467,2925.184601
080902,ECHARATE,45626,2.400094066,1059,296,0,0.576927304,0,0.429732556,23.265437,28.98355799,1009.942806,1865.911574
080903,HUAYOPATA,6234,11.20567917,1597,83,0,0.461448252,0,0.470694494,23.866263,37.54045175,823.5920112,1288.36158
080911,INKAWASI,(**),4.430626787,1771,56,0,0.628197193,0,0.30235052,45.476716,#VALOR!,769.5420856,2528.019355
080907,KIMBIRI,17580,22.15217127,590,76,0,0.47101599,0,0.400052443,25.02031,46.0207864,2304.021824,3610.20027
080904,MARANURA,7278,49.12840985,1141,60,0,0.517028689,0,0.418354241,14.833678,22.19610728,505.1460699,3573.541311
080914,MEGANTONI,(**),S.I.,355,29,0,0.431453109,0,0.582217809,33.569166,#VALOR!,2097.005662,7702.615393
080905,OCOBAMBA,6711,7.169443354,1479,68,0,0.665147066,0,0.307545483,36.066762,30.79607074,1103.618215,1874.885019
080910,PICHARI,16760,40.27654186,596,69,0,0.349234164,0,0.477638534,30.628854,66.34369318,10623.17425,2411.100268
080906,QUELLOUNO,15984,17.88965586,784,156,0,0.623124599,0,0.32242745,21.80408,40.00026153,1293.442073,2400.937103
080901,SANTA ANA,35491,115.6733445,1086,86,0,0.217685521,1,0.580389213,8.292162,40.87754533,3496.007889,859.8470452
080908,SANTA TERESA,7518,6.188543547,1572,134,0,0.498289347,0,0.418338373,21.80408,40.45000314,1027.467184,1450.680107
080909,VILCABAMBA,18961,3.957985573,2656,232,0,0.645169258,0,0.324865334,38.185101,19.87761133,1679.163594,1685.595032
080913,VILLA KINTIARINA,(**),12.68995633,704,16,0,0.670356989,0,0.319906625,41.338265,#VALOR!,2189.495021,1932.875905
080912,VILLA VIRGEN,(**),3.302127931,742,19,0,0.541776299,0,0.421802166,42.797205,#VALOR!,2413.645298,3260.451717
081002,ACCHA,4129,15.75485189,3601,49,0,0.671507239,0,0.300626117,45.511449,22.01136607,747.0493646,1493.786413
081003,CCAPI,4137,12.57279379,3227,30,0,0.723088861,0,0.224419009,39.17017,27.01061161,545.5037197,2018.149404
081004,COLCHA,1438,9.094156308,2827,18,0,0.671626329,0,0.230178873,30.3188,23.63170266,1355.77978,2650.790801
081005,HUANOQUITE,5942,17.57244878,3391,72,0,0.731434464,0,0.149316616,40.246822,32.401198,697.5246054,1339.995454
081006,OMACHA,6872,16.06794892,3887,72,0,0.806161463,0,0.182196595,61.454993,22.41850412,544.3628578,548.7908817
081007,PACCARITAMBO,2631,17.89495828,3602,38,0,0.684167504,0,0.298083673,39.17017,32.72699576,604.8780368,1014.890584
081001,PARURO,3766,23.78438274,3086,75,0,0.489634216,0,0.37881914,30.3188,36.23690059,5907.226857,987.2711674
081008,PILLPINTO,1423,15.79679009,2869,10,0,0.51912111,0,0.2846761,21.347982,29.88791994,699.983176,4681.685448
081009,YAURISQUE,2795,35.82599119,3324,48,0,0.680747509,0,0.266863713,30.3188,22.82485432,596.459751,1956.079966
081102,CAICAY,2692,32.00867052,3128,28,0,0.72277528,0,0.245333245,49.619293,27.08185315,1057.686611,934.5378555
081103,CHALLABAMBA,10631,14.73290827,2845,163,0,0.785989165,0,0.190752708,51.647583,28.20622472,1215.391729,1246.731784
081104,COLQUEPATA,10242,22.32937051,3690,86,0,0.754816294,0,0.174744979,51.250954,32.40843392,1095.752363,2487.067709
081105,HUANCARANI,7363,54.31996693,3871,34,0,0.691745579,0,0.254172277,45.705457,30.20454132,1031.882168,1285.044754
081106,KOSÑIPATA,5101,1.506268555,544,45,0,0.659623563,0,0.361212157,30.984116,37.13015435,1125.383279,1243.094353
081101,PAUCARTAMBO,12853,14.08411553,2917,148,0,0.701464951,0,0.246622693,46.231595,37.4823325,1430.285282,832.8385408
081202,ANDAHUAYLILLAS,5266,79.63356974,3139,23,0,0.379468441,0,0.447967624,29.921494,47.65213945,395.9168191,763.180711
081203,CAMANTI,2226,0.892303137,647,34,0,0.41421932,0,0.456269323,15.06989,46.73715797,1015.668387,2103.24737
081204,CCARHUAYO,3077,12.23039918,3481,70,0,0.791131437,0,0.176846283,51.690891,27.75915659,828.5731467,1721.904436
081205,CCATCA,15208,49.15182634,3714,102,0,0.754648685,0,0.206933821,61.35074,16.41424528,800.058755,985.6880073
081206,CUSIPATA,5084,21.39257348,3332,42,0,0.633311272,0,0.281799647,38.297788,30.07549029,845.9893988,898.7777139
081207,HUARO,4668,44.58976289,3168,34,0,0.412106156,0,0.428371443,33.176199,33.15006659,843.7569276,1749.698852
081208,LUCRE,4113,41.43795252,3117,51,0,0.371243119,0,0.447547226,19.07511,47.72012591,547.8396323,664.3487566
081209,MARCAPATA,4838,3.288682453,3111,175,0,0.772560358,0,0.204970605,57.584146,28.74568445,1073.602351,1268.906916
081210,OCONGATE,14451,20.12470346,3549,169,0,0.685092151,0,0.270143346,53.548677,28.32119432,593.4153735,715.4646526
081211,OROPESA,6844,127.4046212,3139,21,0,0.29462266,0,0.506558041,19.07511,64.91224939,533.5842461,458.8467788
081212,QUIQUIJANA,11035,34.20892214,3211,89,0,0.6700598,0,0.26626298,47.828509,33.76663543,645.5487372,656.8530812
081201,URCOS,10822,106.6765689,3179,52,0,0.375375152,0,0.462918474,27.845377,42.36974857,900.057853,415.9313395
081302,CHINCHERO,10060,136.089669,3759,46,0,0.473602712,0,0.393922276,24.33862,43.14549742,477.8019837,1438.444545
081303,HUAYLLABAMBA,5318,56.89470089,2890,35,0,0.35410732,0,0.474683963,24.33862,47.02648486,488.6594322,602.6066072
081304,MACHUPICCHU,5560,33.11965812,2092,38,0,0.332653105,0,0.729356966,23.51616,67.34647896,2161.406795,2452.002485
081305,MARAS,6716,58.25559348,3381,42,0,0.63103199,0,0.309121697,33.774139,36.22323953,449.0013852,1388.178591
081306,OLLANTAYTAMBO,10492,18.6567747,2871,121,0,0.456907392,0,0.443691027,30.320912,42.06706974,706.8790573,1326.356878
081301,URUBAMBA,18899,200.5768631,2885,32,0,0.260099888,0,0.596122551,21.066471,52.28859433,1901.725688,423.8369487
081307,YUCAY,3309,46.88961315,2878,2,0,0.217898965,0,0.646743632,14.017021,45.62903512,440.6685252,2545.759779
090201,ACOBAMBA,10064,85.67712567,3449,61,0,0.447594702,0,0.449409773,23.839498,37.55209062,3673.349947,861.3179165
090202,ANDABAMBA,4881,50.66585217,3499,38,0,0.772207201,0,0.197030157,49.432298,21.09025853,895.1380661,2295.399108
090203,ANTA,8393,75.02189142,3618,56,0,0.758997083,0,0.139387309,52.585169,18.47337062,840.35815,121.0497359
090204,CAJA,3041,29.80944289,3383,49,0,0.687239289,0,0.321353295,27.95382,26.57408573,553.1467386,2715.778331
090205,MARCAS,2453,13.38294733,3411,23,0,0.631187677,0,0.306712779,27.95382,18.25981279,2114.891855,788.9441515
090206,PAUCARA,24399,58.37322695,3833,76,0,0.608371854,0,0.307095146,51.426005,10.37100262,956.9143663,566.3161242
090207,POMACOCHA,4382,62.9891912,3156,29,0,0.669571757,0,0.379511757,41.19127,25.58738317,868.9982308,442.2490621
090208,ROSARIO,7083,64.05686618,3687,52,0,0.728858232,0,0.221526505,44.56379,19.04245218,522.5696398,591.3414764
090302,ANCHONGA,7625,122.0718232,3310,52,0,0.767333984,0,0.204763246,63.810822,18.81516507,557.3259131,718.1794863
090303,CALLANMARCA,923,34.31975404,3553,12,0,0.668571234,0,0.28936095,48.622902,21.72968763,686.6438858,912.1157447
090304,CCOCHACCASA,3538,35.04288165,4190,37,0,0.5332371,0,0.405663383,44.441587,21.84223499,391.0946133,287.2076114
090305,CHINCHO,1299,6.710454297,3141,31,0,0.662887394,0,0.308650233,28.39438,31.64285203,1055.61739,3400.410808
090306,CONGALLA,4484,20.37655352,3537,78,0,0.741403818,0,0.216228676,56.942654,18.46549745,741.9285548,2595.853648
090307,HUANCA-HUANCA,1706,15.43288469,3590,29,0,0.77055192,0,0.216264835,66.018283,26.34367093,637.4922864,2454.981137
090308,HUAYLLAY GRANDE,2044,42.48798077,3622,19,0,0.746440828,0,0.236424692,47.740775,11.40363764,1202.751245,2721.465898
090309,JULCAMARCA,1691,25.59144209,3431,18,0,0.466216445,0,0.509657387,28.39438,39.44842313,855.2376125,738.3384887
090301,LIRCAY,25093,34.76381222,3345,234,0,0.51654911,0,0.364877734,44.125031,25.25527285,3146.499759,1294.97199
090310,SAN ANTONIO DE ANTAPARCO,3005,31.35846798,2767,16,0,0.668690026,0,0.288567437,40.63401,26.1822607,1771.749351,3213.587118
090311,SANTO TOMÁS DE PATA,1839,10.96054503,3150,38,0,0.722495556,0,0.344694882,40.63401,37.59680542,974.2988251,770.1430533
090312,SECCLLA,3435,18.75706887,3363,30,0,0.676178575,0,0.292264705,44.390001,27.65323223,677.937239,1611.835252
090402,ARMA,1540,5.218960144,3361,235,0,0.615346313,0,0.335097792,24.38605,33.38803733,1029.172709,1590.464953
090403,AURAHUA,2185,5.99495803,3483,213,0,0.681080937,0,0.262794163,37.789974,18.21345165,733.9287939,277.9319686
090404,CAPILLAS,1460,3.749214725,3224,147,0,0.648898125,0,0.341117307,31.183465,24.73002106,1333.138727,142.8061662
090401,CASTROVIRREYNA,3487,4.039704032,3989,165,0,0.466437221,0,0.416395756,29.696344,34.35520346,4274.299427,782.7162866
090405,CHUPAMARCA,1151,3.301407245,3433,62,0,0.688457191,0,0.33851287,49.694053,34.82891308,2015.692245,1387.863476
090406,COCAS,971,12.24559409,3253,40,0,0.731519759,0,0.263694258,35.112554,20.65732785,917.1487651,880.2387465
090407,HUACHOS,1819,10.38311726,2784,107,0,0.617970705,0,0.399932912,36.023159,23.57159127,771.5941041,1346.504681
090408,HUAMATAMBO,460,12.20457903,3058,51,0,0.72827673,0,0.391447071,52.404067,47.7490528,3259.82702,691.7705144
090409,MOLLEPAMPA,1581,8.08330818,2500,112,0,0.743555546,0,0.309524178,51.221833,23.34766792,1517.855945,1721.422868
090410,SAN JUAN,641,4.178528347,1936,43,0,0.556533337,0,0.374977248,24.38605,50.53925611,2294.197506,386.5833256
090411,SANTA ANA,2029,2.245619675,4518,224,0,0.607649684,0,0.583510061,40.3827,30.89965353,4172.505404,1725.33781
090412,TANTARA,800,8.061233519,2899,51,0,0.527479768,0,0.431948729,39.201331,35.59675267,1824.859451,661.8403952
090413,TICRAPO,1844,9.989304813,2140,85,0,0.451803088,0,0.447935409,14.466285,35.34282551,1890.160316,1260.044995
090502,ANCO,11054,45.93820748,2463,92,0,0.721633434,0,0.26698697,36.01357,11.91629992,577.4974866,575.749958
090503,CHINCHIHUASI,4460,17.00265088,2803,44,0,0.745152354,0,0.264889521,39.635443,14.00486162,973.8968238,740.9857941
090501,CHURCAMPA,6112,44.98080898,3295,82,0,0.480935514,0,0.425865571,38.171632,33.2676925,10033.0458,812.2962438
090511,COSME,(**),34.86928719,3486,34,0,0.74373579,0,0.187363784,54.373877,#VALOR!,670.1712055,235.9981284
090504,EL CARMEN,3176,38.89970157,3152,52,0,0.7314201,0,0.208962998,42.546562,22.82127055,1070.813542,311.55499
090505,LA MERCED,1153,10.66557556,2683,8,0,0.557134032,0,0.376533746,25.556384,38.92047085,1275.967788,1343.462404
090506,LOCROJA,4554,48.73486159,3417,30,0,0.764795899,0,0.249420021,57.363609,23.48875915,539.7073197,1058.545081
090510,PACHAMARCA,3085,16.30942479,2792,53,0,0.694328904,0,0.326587051,35.548312,14.09036404,831.50439,1367.172142
090507,PAUCARBAMBA,6770,60.37658616,3382,64,0,0.725088716,0,0.24693313,36.629338,21.30493759,458.6271458,856.6787458
090508,SAN MIGUEL DE MAYOCC,1164,23.15899037,2228,12,0,0.435175121,0,0.491312303,17.552199,32.83597781,1300.286607,4011.056045
090509,SAN PEDRO DE CORIS,4413,25.08921645,3580,40,0,0.459482551,0,0.507784553,35.572278,31.534558,929.0883271,660.4051175
090102,ACOBAMBILLA,4073,3.465555438,3839,42,0,0.66569531,0,0.29867898,38.095811,19.54565685,1794.760453,251.1505023
090103,ACORIA,31814,46.0343861,3207,170,0,0.700271606,0,0.266345484,48.284489,15.48875685,669.9827147,680.7992315
090118,ASCENSIÓN,9863,30.49463261,3711,54,0,0.322639048,0,0.587028233,16.825292,56.91452537,656.7915181,5872.100758
090104,CONAYCA,1358,26.14448267,3709,19,0,0.634358823,0,0.300203494,35.232549,30.3264137,1561.918988,6.072874494
090105,CUENCA,2286,41.45273632,3186,68,0,0.740387082,0,0.180869093,51.273128,20.8991252,806.6189198,196.4750888
090106,HUACHOCOLPA,3109,7.695967646,4020,70,0,0.554867923,0,0.488230635,40.05058,24.46355295,1482.596159,492.2331066
090101,HUANCAVELICA,37971,85.53783311,3746,83,0,0.340785086,1,0.611557768,17.073401,42.89958694,10065.31183,865.6558604
090119,HUANDO,7987,39.86075297,3610,123,0,0.665429115,0,0.280164217,33.074807,27.91397484,852.1001967,549.7048467
090107,HUAYLLAHUARA,934,19.43298969,3901,35,0,0.631735802,0,0.261315122,25.765432,14.11518296,1703.305106,1877.450531
090108,IZCUCHACA,1005,100.8203445,2930,11,0,0.407374561,0,0.438209934,20.41227,31.44441245,892.9618714,425.5321806
090109,LARIA,1477,12.74697259,3893,47,0,0.692170501,0,0.232527813,35.103963,12.85845082,1911.84811,328.22617
090110,MANTA,1799,6.9612041,3735,75,0,0.71804148,0,0.321739556,55.702492,23.94399421,1602.246962,270.1811743
090111,MARISCAL CÁCERES,768,188.6323268,2852,2,0,0.409176528,0,0.407853266,20.41227,27.2810945,1739.055245,1474.489944
090112,MOYA,2315,13.74362245,3148,26,0,0.516726851,0,0.34971864,37.983127,14.82448428,5135.747572,577.695669
090113,NUEVO OCCORO,2588,10.38476082,3939,139,0,0.681443632,0,0.261548787,40.05058,10.59064523,1261.271766,566.8253072
090114,PALCA,3556,36.90302144,3714,64,0,0.692845345,0,0.286020301,46.056613,14.25031122,1518.572337,2211.522466
090115,PILCHACA,646,15.94135443,3604,16,0,0.710524797,0,0.297161436,52.020667,26.09615699,5511.338219,2571.269241
090116,VILCA,3263,7.578046324,3280,49,0,0.758849144,0,0.22623673,53.814208,28.36314881,697.7642982,1754.426852
090117,YAULI,28539,85.54326082,3424,115,0,0.759186745,0,0.190910504,58.776266,15.49489383,469.7836588,620.5811192
090602,AYAVI,845,4.268110901,3815,39,0,0.586499929,0,0.391618044,23.34951,38.56541485,3201.347765,1287.422456
090603,CÓRDOVA,2126,13.80629123,3242,94,0,0.529549718,0,0.516413283,23.34951,20.38008854,1309.598483,647.1469183
090604,HUAYACUNDO ARMA,478,37.39266198,3116,25,0,0.492366791,0,0.397437152,21.54027,27.25671335,1206.335052,2985.610084
090601,HUAYTARÁ,2305,5.517757009,2732,79,0,0.334344268,0,0.525859424,13.467308,31.70371871,3450.125465,986.0067435
090605,LARAMARCA,1072,3.394294075,3407,66,0,0.50579977,0,0.472348924,23.34951,35.2371656,1238.423908,2515.17375
090606,OCOYO,1928,7.87279426,1933,82,0,0.51868701,0,0.506606879,26.58547,18.95663739,2364.290411,1790.161732
090607,PILPICHACA,3801,2.464261276,4090,393,0,0.739844978,0,0.299794641,33.764808,24.05144116,1432.472764,685.4224934
090608,QUERCO,853,1.372416859,2903,118,0,0.673432708,0,0.368046877,26.58547,62.64834415,5242.874086,2106.941317
090609,QUITO-ARMA,905,4.255127744,2944,63,0,0.652248502,0,0.314284786,21.54027,37.39710361,2674.577632,299.2928964
090610,SAN ANTONIO DE CUSICANCHA,1700,7.726881889,3291,166,0,0.687718868,0,0.251496688,33.5216,11.28401081,1697.926839,691.373743
090611,SAN FRANCISCO DE SANGAYAICO,851,18.86845827,3420,38,0,0.711652577,0,0.347702761,42.947025,44.07869351,1508.579273,2336.658936
090612,SAN ISIDRO,1140,4.669905687,3656,49,0,0.788000047,0,0.22988161,38.982824,34.8828729,1863.354357,1250.278947
090613,SANTIAGO DE CHOCORVOS,3455,2.53781951,2638,195,0,0.74077493,0,0.291464482,37.465381,18.7715743,1536.438119,1144.258647
090614,SANTIAGO DE QUIRAHUARA,716,4.701157571,2801,66,0,0.537441134,0,0.289293958,21.54027,6.03185441,2954.170188,909.2718844
090615,SANTO DOMINGO DE CAPILLAS,1110,4.365143225,3482,55,0,0.652343214,0,0.319763656,33.541436,30.07267426,742.0590507,653.2468848
090616,TAMBO,543,4.567923029,3201,73,0,0.596691012,0,0.378190447,26.58547,47.46393022,3822.300338,1217.829816
090702,ACOSTAMBO,4656,27.2045698,3628,54,0,0.687259018,0,0.319750863,53.930906,26.61885717,549.5312795,229.6975087
090703,ACRAQUIA,5329,45.28883649,3281,33,0,0.645390868,0,0.358395795,38.39784,25.38312118,1177.266804,1008.681103
090704,AHUAYCHA,5318,56.42040457,3279,37,0,0.647464693,0,0.307277662,48.642132,24.48788403,850.3236107,2134.97758
090720,ANDAYMARCA,(**),18.19373534,2896,34,0,0.675360858,0,0.273100293,58.457354,#VALOR!,981.7729276,948.5886272
090705,COLCABAMBA,20819,49.37215709,2953,135,0,0.617796242,0,0.375844361,42.706732,20.41512659,581.0379933,489.9736054
090706,DANIEL HERNÁNDEZ,9951,103.647587,3288,38,0,0.470277488,0,0.436268858,37.21424,35.90303163,699.5972604,447.5195479
090707,HUACHOCOLPA,5040,12,2913,39,0,0.674053073,0,0.296219015,40.17806,16.52665574,758.6929852,623.7851341
090709,HUARIBAMBA,7807,32.84225894,3019,26,0,0.632949948,0,0.374102322,44.846043,18.67458969,928.9708709,2149.619079
090710,ÑAHUIMPUQUIO,2236,27.30375427,3651,10,0,0.635396242,0,0.476906307,45.395045,24.97477742,421.854375,1005.028777
090701,PAMPAS,11112,97.22196754,3282,29,0,0.327221096,0,0.497812639,28.008037,36.48647233,12498.63961,1213.766441
090711,PAZOS,7690,31.01465812,3820,34,0,0.642177522,0,0.277837407,37.21424,29.34315562,415.4433847,763.222922
090722,PICHOS,(**),17.71092669,3297,40,0,0.685412228,0,0.26437665,77.125392,#VALOR!,588.091679,1613.310992
090719,QUICHUAS,(**),45.07708479,2706,47,0,0.679456472,0,0.23712711,47.763584,#VALOR!,743.1120909,1873.776605
090713,QUISHUAR,965,28.44007609,3137,20,0,0.687979698,0,0.339495515,44.923393,31.39583153,921.1194649,2763.180178
090721,ROBLE,(**),7.53104338,2640,29,0,0.648177147,0,0.367639292,53.720672,#VALOR!,1761.848044,1559.67409
090714,SALCABAMBA,5258,26.46997715,3063,57,0,0.728956997,0,0.308783326,63.567106,20.12794362,759.2910812,2517.505059
090715,SALCAHUASI,3928,30.84421088,3196,31,0,0.739037395,0,0.23220185,42.500656,18.24155467,528.6769305,1022.641954
090716,SAN MARCOS DE ROCCHAC,3288,10.83028646,3206,39,0,0.649268866,0,0.259476101,33.668138,14.07168423,1025.844385,4362.789377
090723,SANTIAGO DE TUCUMA,(**),S.I.,3538,11,0,0.679712415,0,0.21447514,51.575342,#VALOR!,845.6756619,364.5836959
090717,SURCUBAMBA,5235,20.21711132,2626,69,0,0.709101617,0,0.343600404,47.127084,25.17210139,2175.090036,3268.268365
090718,TINTAY PUNCU,8553,12.70321654,2410,57,0,0.684223831,0,0.328337686,43.865485,15.7797142,1881.917938,1195.802224
110202,ALTO LARAN,6294,29.25743734,156,51,0,0.241124272,0,0.558797174,3.691668,51.46467838,457.7643303,1817.642298
110203,CHAVIN,1124,8.226763967,3183,56,0,0.424847305,0,0.602496507,30.081301,165.5543113,1447.203688,976.6555419
110201,CHINCHA ALTA,60499,368.0120836,140,1,0,0.17410624,1,0.605572966,2.640704,50.15728377,1151.312486,201.362828
